Location,_Location_latitude,_Location_longitude,_Location_altitude,_Location_precision,Ward No,Photo,Gender,Age,Got Help,Gov Capacity,neighbours,others,ngo/ingo,relatives,gov,local groups,not sure,Wait period,injured,lost relative,house destroyed/damaged,All: injured..houses destroyed/damaged,Affected: Other,New_Question,Imp: food,Imp:sanitation,Imp: emergency medical treatment,Imp: cash,Imp: tents,Imp: building materials,Imp: all of the above,not accesible: food supplies,not accessible: sanitation,not accessible: emergency supplies,Not accessible: cash,Not accessible: tents,Not accessible: building materials,Not accessible: All of the above,Top priority: foreign employmnet,Top priority: farm/business,Top priority: not sure,Top priority: education,Top priority: rebuilding,Top priority: employment,How do you think relief response could be improved next time,Any comments,start,end,today,username,simserial,subscriberid,deviceid,phonenumber,meta/instanceID,_uuid,_submission_time,_tags,_notes
28.202692 84.746482 1823.8 24,28.202692,84.746482,1823.8,24,7,n/a,____female,35,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Don't know,no comments,2015-12-30T11:21:45.000+06:45,2015-12-30T11:23:44.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:37642f93-9663-4883-92dc-f9ab11b0eed0,37642f93-9663-4883-92dc-f9ab11b0eed0,2015-12-30T06:00:31,,
28.203988 84.747317 2129.4 44.599998474121094,28.203988,84.747317,2129.4,44.59999847,7,n/a,____female,34,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,TRUE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Don't know,no comments,2015-12-30T11:19:30.000+06:45,2015-12-30T11:21:45.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:04dbcd3a-6bfb-4d7c-a214-86b85dbebf3e,04dbcd3a-6bfb-4d7c-a214-86b85dbebf3e,2015-12-30T06:00:29,,
28.202403 84.746188 2176.3 11,28.202403,84.746188,2176.3,11,7,n/a,____female,78,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comments,2015-12-30T11:18:05.000+06:45,2015-12-30T11:19:29.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:25a9d7b7-7acb-4fa0-a54e-6e23888d786d,25a9d7b7-7acb-4fa0-a54e-6e23888d786d,2015-12-30T06:00:28,,
28.202727 84.7462 2022.8 8,28.202727,84.7462,2022.8,8,7,n/a,____male,48,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,________1_8_we,TRUE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Don't know,no comments,2015-12-30T11:16:09.000+06:45,2015-12-30T11:18:04.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:69a06c1e-f0ff-454e-9d17-dbae87fb917a,69a06c1e-f0ff-454e-9d17-dbae87fb917a,2015-12-30T06:00:26,,
28.203108 84.746482 2006.9 23.700000762939453,28.203108,84.746482,2006.9,23.70000076,7,n/a,____female,70,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,________1_8_we,TRUE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comments,2015-12-30T11:14:28.000+06:45,2015-12-30T11:16:09.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:5408d10c-e8ca-47d9-9ea7-0952583f4cc9,5408d10c-e8ca-47d9-9ea7-0952583f4cc9,2015-12-30T06:00:24,,
28.202317 84.746302 2171.6 18.399999618530273,28.202317,84.746302,2171.6,18.39999962,7,n/a,____male,51,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comments,2015-12-30T11:12:44.000+06:45,2015-12-30T11:14:27.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:666b6383-ab57-4568-a337-8135aa2a08a9,666b6383-ab57-4568-a337-8135aa2a08a9,2015-12-30T06:00:23,,
28.203905 84.744238 1646.4 16.799999237060547,28.203905,84.744238,1646.4,16.79999924,7,n/a,____female,43,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comments,2015-12-30T11:11:24.000+06:45,2015-12-30T11:12:44.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:b13a0b7a-3530-41f2-b1ae-9c60200af226,b13a0b7a-3530-41f2-b1ae-9c60200af226,2015-12-30T06:00:21,,
28.206562 84.74449 448.1 13.800000190734863,28.206562,84.74449,448.1,13.80000019,7,n/a,____male,19,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,government should take immediate action during the time of emergency,no comments,2015-12-30T11:08:54.000+06:45,2015-12-30T11:11:23.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:1b3f41e1-393e-42ff-9070-ae8832d4ac4f,1b3f41e1-393e-42ff-9070-ae8832d4ac4f,2015-12-30T06:00:20,,
28.202067 84.747293 2233.8 45,28.202067,84.747293,2233.8,45,7,n/a,____male,39,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comments,2015-12-30T11:06:52.000+06:45,2015-12-30T11:08:54.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:11743dd8-cc39-4d52-a1f0-84014afa1424,11743dd8-cc39-4d52-a1f0-84014afa1424,2015-12-30T06:00:18,,
28.204952 84.746978 0 397.44000244140625,28.204952,84.746978,0,397.4400024,7,n/a,____male,56,____yes,__no,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,different groups should coordinate among each other to make relief program effective,no comments,2015-12-30T11:00:05.000+06:45,2015-12-30T11:06:51.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:f8f20b70-703e-4f40-8bd3-cd0be47b7c94,f8f20b70-703e-4f40-8bd3-cd0be47b7c94,2015-12-30T06:00:16,,
28.204952 84.746978 2147.2 14,28.204952,84.746978,2147.2,14,7,n/a,____female,32,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comments,2015-12-30T10:58:11.000+06:45,2015-12-30T11:00:04.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:bde35b27-a855-4902-b38a-2843cb6d3b91,bde35b27-a855-4902-b38a-2843cb6d3b91,2015-12-30T06:00:15,,
28.204203 84.741845 1306 25.200000762939453,28.204203,84.741845,1306,25.20000076,7,n/a,____male,26,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,no idea,no comments,2015-12-30T10:57:00.000+06:45,2015-12-30T10:58:11.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:ef9334b4-4473-4fd1-8833-f0cff9c9a1ce,ef9334b4-4473-4fd1-8833-f0cff9c9a1ce,2015-12-30T06:00:13,,
28.203003 84.746608 2414 96,28.203003,84.746608,2414,96,4,n/a,____male,53,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,no idea,no comments,2015-12-30T10:55:14.000+06:45,2015-12-30T10:56:59.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:b44d3e64-0717-4b79-88da-fef5eb5f799c,b44d3e64-0717-4b79-88da-fef5eb5f799c,2015-12-30T06:00:11,,
28.211687 84.747107 2258.7 21.799999237060547,28.211687,84.747107,2258.7,21.79999924,7,n/a,____male,64,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,TRUE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,local groups and governments should coordinate with each other,no comments,2015-12-30T10:50:21.000+06:45,2015-12-30T10:55:14.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:985af937-e0a5-4520-8d75-a01dacbfc343,985af937-e0a5-4520-8d75-a01dacbfc343,2015-12-30T06:00:08,,
28.21327 84.746635 2379 38.79999923706055,28.21327,84.746635,2379,38.79999924,7,n/a,____female,20,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,no,no comments,2015-12-30T10:49:03.000+06:45,2015-12-30T10:50:21.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:b853d76a-360c-49b1-8eea-7fe452d81322,b853d76a-360c-49b1-8eea-7fe452d81322,2015-12-30T06:00:06,,
28.212678 84.7466 2363.6 25.200000762939453,28.212678,84.7466,2363.6,25.20000076,8,n/a,____female,16,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,no,no comments,2015-12-30T10:47:37.000+06:45,2015-12-30T10:49:03.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:b40fb921-d153-4049-aca0-85ecdc1d2e4c,b40fb921-d153-4049-aca0-85ecdc1d2e4c,2015-12-30T06:00:04,,
28.213695 84.746428 2491.1 22.299999237060547,28.213695,84.746428,2491.1,22.29999924,7,n/a,____female,20,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,no idea,no comments,2015-12-30T10:46:00.000+06:45,2015-12-30T10:47:36.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:a1fa2b1c-0195-4dfc-ba0a-89807af2ded9,a1fa2b1c-0195-4dfc-ba0a-89807af2ded9,2015-12-30T06:00:02,,
28.207022 84.745278 2041.9 45.900001525878906,28.207022,84.745278,2041.9,45.90000153,7,n/a,____female,30,____yes,__yes,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,________1_8_we,TRUE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,no idea,no comments,2015-12-30T10:43:37.000+06:45,2015-12-30T10:45:59.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:c88740be-f19f-490c-9fb9-94b88be44993,c88740be-f19f-490c-9fb9-94b88be44993,2015-12-30T06:00:00,,
28.203408 84.745762 1844.5280879801649 16,28.203408,84.745762,1844.528088,16,6,n/a,____female,19,____yes,__yes,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,No comments,No comments,2015-12-30T10:57:40.000+06:45,2015-12-30T10:58:43.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:219dcc5d-1105-4ac1-b257-09a4aeefe3fc,219dcc5d-1105-4ac1-b257-09a4aeefe3fc,2015-12-30T05:14:28,,
28.203517 84.745843 1872.948925333287 16,28.203517,84.745843,1872.948925,16,6,n/a,____female,19,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,No comments,No comments,2015-12-30T10:56:48.000+06:45,2015-12-30T10:57:40.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:a5fa1ab9-8a60-49da-978b-d8d88325bc9c,a5fa1ab9-8a60-49da-978b-d8d88325bc9c,2015-12-30T05:14:26,,
28.203426 84.745795 1830.3001969945622 24,28.203426,84.745795,1830.300197,24,6,n/a,____male,22,____yes,__yes,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,No comments,No comments,2015-12-30T10:55:46.000+06:45,2015-12-30T10:56:47.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:38743269-5334-4bba-bc07-cf2bd80f62fd,38743269-5334-4bba-bc07-cf2bd80f62fd,2015-12-30T05:14:24,,
n/a,n/a,n/a,n/a,n/a,6,n/a,____male,21,____yes,__yes,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Next we should also get cash as soon as possible.,No comments,2015-12-30T10:49:28.000+06:45,2015-12-30T10:52:35.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:e6f98d86-f0da-40e3-988a-18916eaa811e,e6f98d86-f0da-40e3-988a-18916eaa811e,2015-12-30T05:10:14,,
28.204278 84.74627 1721.1 16,28.204278,84.74627,1721.1,16,6,n/a,____female,38,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,no idea,no comments,2015-12-30T09:51:20.000+06:45,2015-12-30T09:55:48.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:6662ab31-710e-42a6-a2fd-64e4a007eb9a,6662ab31-710e-42a6-a2fd-64e4a007eb9a,2015-12-30T04:11:00,,
